Country,Year,Co2,KG_CAP_BEEF,KG_CAP_PIG,KG_CAP_POULTRY,KG_CAP_SHEEP,THND_TONNE_BEEF,THND_TONNE_PIG,THND_TONNE_POULTRY,THND_TONNE_SHEEP,KG_CAP_TOTAL,THND_TONNE_TOTAL,PopMale,PopFemale,PopTotal,PopDensity,Genero
JPN,2007,49928815630.0,6.379489271000001,14.26016699,13.48899344,0.26426381600000004,1171.1398140000001,2349.3671,1969.7801,38.5901,34.392913517000004,5528.877114,62916.895,65577.155,128494.05,352.468,False
KAZ,2007,9848859622.0,20.11890622,6.513334563,11.57929202,6.869918032,455.3010643999999,132.2821129,208.44509209999998,123.66910630000001,45.081450835,919.6973756999998,7574.501,8127.611,15702.112,5.816,False
MYS,2007,2909181850.0,4.7093217460000005,5.922453456,36.44601665,0.647299146,179.128106,202.16709219999998,1102.734109,19.58509908,47.725090998,1503.61440628,13738.502,12981.865,26720.367000000002,81.328,True
MEX,2007,14098886754.0,10.44800717,9.888572400000001,23.539488600000002,0.679477082,1669.238493,1417.822826,2991.5572629999997,86.35253873,44.555545252,6164.97112073,53381.477,55789.026,109170.50300000001,56.159,False
NZL,2007,1424252121.0,20.09374078,16.08257721,30.45046816,17.33428928,121.5140555,87.28202282,146.47889740000002,83.38484544,83.96107543,438.65982116000004,2075.014,2158.032,4233.045999999999,16.076,False
NGA,2007,27130457.0,1.568052426,1.114748707,1.4622895219999998,2.4965959019999997,327.9851159,209.2540978,243.3001031,415.3910912,6.641686557,1195.930408,7322.915,7362.4890000000005,14685.403999999999,11.593,False
NGA,2007,27130457.0,1.568052426,1.114748707,1.4622895219999998,2.4965959019999997,327.9851159,209.2540978,243.3001031,415.3910912,6.641686557,1195.930408,73943.00200000001,72396.969,146339.971,160.67700000000002,True
NGA,2007,2418596745.0,1.568052426,1.114748707,1.4622895219999998,2.4965959019999997,327.9851159,209.2540978,243.3001031,415.3910912,6.641686557,1195.930408,7322.915,7362.4890000000005,14685.403999999999,11.593,False
NGA,2007,2418596745.0,1.568052426,1.114748707,1.4622895219999998,2.4965959019999997,327.9851159,209.2540978,243.3001031,415.3910912,6.641686557,1195.930408,73943.00200000001,72396.969,146339.971,160.67700000000002,True
NOR,2007,2140000827.0,13.21023753,20.49358106,13.16557682,4.931555992,89.06810164,124.00319089999999,70.61010037,26.44910043,51.800951401999995,310.13049334,2347.402,2372.001,4719.403,12.92,False
PAK,2007,2692851519.0,5.862606856,0.000107514,3.067858021,2.200486662,1342.813088,0.022100004,558.953164,400.92109,11.131059053,2302.7094420040003,86506.754,81301.352,167808.10600000003,217.68400000000003,True
PRY,2007,97503087.0,10.13976767,19.32914202,4.58987553,0.48454759399999997,86.42209707,147.8471001,31.11810003,3.2851000860000004,34.543332813999996,268.67239728600003,3047.7509999999997,2950.679,5998.43,15.097999999999999,True
PER,2007,1296375853.0,4.260511095,3.1998452,24.24746883,1.260281906,172.20209580000002,116.0671013,779.5760888,40.51910101,32.968107031,1108.36438691,14130.353000000001,14202.697,28333.05,22.135,False
PHL,2007,1991844953.0,3.329202151,14.30494969,8.058175565,0.49410818700000003,424.68012319999997,1637.613992,817.6620872999999,50.13709722,26.186435593000002,2930.09329972,44997.407999999996,44408.074,89405.48199999999,299.847,True
RUS,2007,83874926408.0,12.50538883,15.37959212,20.37060093,1.1039866790000001,2557.354553,2822.552302,3313.698199,179.58619299999998,49.359568558999996,8873.191246999999,66550.275,76715.932,143266.207,8.748,False
SAU,2007,8336217865.0,4.25651241,0.167075993,34.95384694,5.4933285860000005,153.5541009,5.40909992,1003.039101,157.63710869999997,44.870763929000006,1319.63941052,14098.635,11085.954,25184.589,11.715,True
CHE,2007,2501841600.0,14.78744918,26.30756568,13.11430053,1.420970878,159.7120139,254.9930957,112.66909869999999,12.20800971,55.630286268,539.58221801,3697.198,3839.788,7536.986,190.733,False
THA,2007,4063624102.0,1.947345844,11.67327318,10.10382742,0.033129808,184.15108569999998,990.6660546,760.033059,2.4921001030000003,23.757576252000003,1937.342299403,32502.59,33679.474,66182.064,129.543,False
TUR,2007,6020992905.0,4.344334404,0.007039328,13.27719072,4.0830825619999995,431.9340905,0.628100081,1050.064065,322.92209710000003,21.711647014,1805.548352681,34230.799,35351.055,69581.854,90.40899999999999,False
UKR,2007,23065678945.0,7.998389412000001,11.94280863,16.22774467,0.290259669,530.0230492,710.2350853999999,855.3931054,15.30010019,36.459202381000004,2110.95134019,21457.512000000002,24908.835,46366.347,80.036,False
GBR,2007,72439562234.0,12.42912588,18.42812104,23.37060825,5.5902371429999995,1090.4722,1450.970241,1631.020408,390.13921989999994,59.818092312999994,4562.602068900001,30134.132999999998,31321.021,61455.154,254.02,False
USA,2007,344000000000.0,29.90403793,23.26588738,46.77146135,0.5113724279999999,12841.442159999999,8966.171140999999,15976.44956,174.6773686,100.45275908800001,37958.7402296,148389.984,152218.441,300608.425,32.863,False
VNM,2007,1482204313.0,3.316406236,23.28453359,6.287455995,0.131596952,406.92112050000003,2563.973245,613.6670922000001,12.84410082,33.019992773,3597.405558520001,42374.927,43044.66099999999,85419.588,275.485,False
ZAF,2008,31830766884.0,11.10649504,3.0624361319999998,27.11235322,3.465948642,799.8600853999999,197.928109,1553.1720970000001,198.552102,44.747233034000004,2749.5123934,492359.583,495263.93700000003,987623.52,33.311,False
ZAF,2008,31830766884.0,11.10649504,3.0624361319999998,27.11235322,3.465948642,799.8600853999999,197.928109,1553.1720970000001,198.552102,44.747233034000004,2749.5123934,24552.622000000003,25226.85,49779.472,41.035,False
ZAF,2008,15539389912.0,11.10649504,3.0624361319999998,27.11235322,3.465948642,799.8600853999999,197.928109,1553.1720970000001,198.552102,44.747233034000004,2749.5123934,492359.583,495263.93700000003,987623.52,33.311,False
ZAF,2008,15539389912.0,11.10649504,3.0624361319999998,27.11235322,3.465948642,799.8600853999999,197.928109,1553.1720970000001,198.552102,44.747233034000004,2749.5123934,24552.622000000003,25226.85,49779.472,41.035,False
ARG,2008,6221671879.0,46.91601865,5.888209288,27.74473021,1.094164266,2706.544165,304.8461,1273.1801,50.21018982,81.643122414,4334.780554819999,19490.949,20589.21,40080.159,14.645,False
AUS,2008,13712906454.0,23.33147702,19.30724322,33.24475421,10.98665684,711.3598357999999,528.2880809999999,806.2794704,266.45755319999995,86.87013128999999,2312.3849404,10664.165,10668.128,21332.292999999998,2.7769999999999997,False
BRA,2008,10054306360.0,26.85477072,10.29724508,31.35904846,0.529982196,7403.439395,2547.631228,6876.8621840000005,116.2221017,69.041046456,16944.154908700002,94798.466,97231.896,192030.362,22.975,False
CAN,2008,26859643349.0,21.43037746,18.66349151,32.01752117,1.023456087,1022.674389,799.2891,1215.375935,38.8501,73.134846227,3076.189524,16537.195,16800.443,33337.638,3.6660000000000004,False
CHL,2008,1947916432.0,14.64657464,18.14281637,28.64848275,0.6522173929999999,348.6290978,387.5571068,542.4310692,12.34909998,62.090091153,1290.96637378,8222.344000000001,8485.911,16708.255,22.471,False
CHN,2008,116000000000.0,3.1532233069999998,26.99803461,10.42196704,2.482295879,6056.059182,46534.0626,15922.103619999998,3792.314065,43.055520836,72304.539467,695511.0179999999,658058.462,1353569.48,144.178,True
COL,2008,2381757865.0,11.91151877,3.153542855,20.59866118,0.22171907600000001,764.0651024,181.5371026,1051.035989,11.31310068,35.885441881,2007.95129468,21687.043999999998,22567.928,44254.972,39.887,False
EGY,2008,3700900028.0,8.393398004,0.020764637,8.241123516,1.646016729,970.6830833999999,2.155099971,758.1260766,151.4220971,18.301302886,1882.386357071,40210.318,39425.763,79636.08099999999,80.0,True
ETH,2008,118942386.0,3.198109367,0.016213257,0.514164631,1.461881075,380.04911119999997,1.729099972,48.60310064,138.1891106,5.19036833,568.570422412,41355.377,41560.859,82916.23599999999,82.916,False
IND,2008,30010752013.0,1.065542999,0.24723689100000001,1.409128401,0.5679111689999999,1822.3021019999999,379.4600915,1916.9700710000002,772.5830467999999,3.28981946,4891.315311300001,624720.983,575948.779,1200669.762,403.832,True
IDN,2008,7963234939.0,1.453559939,0.696972154,5.167709696,0.423878012,490.3881005,211.02108080000002,1386.821145,113.75309840000001,7.742119801,2201.9834247,118486.53300000001,116983.222,235469.755,129.981,True
ISR,2008,1618347208.0,23.44515387,2.038641855,63.52981833,1.460353518,237.7141045,18.55009924,512.3831566,11.77809988,90.47396757300001,780.42546022,3464.822,3556.01,7020.831999999999,324.438,False
JPN,2008,51158061080.0,6.384995149,14.50713194,13.32761818,0.267319737,1172.563386,2390.896386,1946.9001,39.0501,34.487065006,5549.409972,62914.575,65624.069,128538.644,352.591,False
KAZ,2008,10062240023.0,20.59253522,7.149593537,10.74709576,7.219434306,470.7211083000001,146.6691063,195.4161004,131.2720879,45.70865882299999,944.0784029,7657.326999999999,8204.799,15862.126,5.876,False
MYS,2008,3110762165.0,4.257414623,5.710781977000001,37.25317843,0.646425545,164.8900841,198.4941033,1147.6971210000002,19.91509901,47.867800575,1530.99640741,14023.883999999998,13212.118999999999,27236.002999999997,82.898,True
MEX,2008,14594191769.0,10.93739505,10.16280136,23.90092803,0.6637551979999999,1775.9487239999999,1480.926137,3087.071269,85.73138243,45.664879637999995,6429.67751243,54200.255,56615.017,110815.272,57.005,False
NZL,2008,1461907852.0,20.14212688,16.06567524,30.25659117,13.52885921,123.10652140000002,88.1207436,147.0994664,65.77370066,79.99325250000001,424.10043206,2098.313,2179.843,4278.156,16.248,False
NGA,2008,27933513.0,1.5281313930000002,1.128942411,1.5218095040000001,2.474813117,328.21509629999997,217.60710989999998,260.0001,422.82010729999996,6.653696425000001,1228.6424135,7610.198,7640.715,15250.913,12.04,False
NGA,2008,27933513.0,1.5281313930000002,1.128942411,1.5218095040000001,2.474813117,328.21509629999997,217.60710989999998,260.0001,422.82010729999996,6.653696425000001,1228.6424135,75952.297,74317.325,150269.622,164.99200000000002,True
NGA,2008,2513529935.0,1.5281313930000002,1.128942411,1.5218095040000001,2.474813117,328.21509629999997,217.60710989999998,260.0001,422.82010729999996,6.653696425000001,1228.6424135,7610.198,7640.715,15250.913,12.04,False
NGA,2008,2513529935.0,1.5281313930000002,1.128942411,1.5218095040000001,2.474813117,328.21509629999997,217.60710989999998,260.0001,422.82010729999996,6.653696425000001,1228.6424135,75952.297,74317.325,150269.622,164.99200000000002,True
NOR,2008,2184903849.0,13.52847117,20.30788166,15.54486157,5.328071319,92.21409874,124.2271915,84.28510497,28.88909937,54.709285719,329.61549458,2376.973,2394.041,4771.014,13.062000000000001,False
PAK,2008,2848207764.0,5.861458002000001,1.00095e-05,3.257387538,2.206773393,1370.280007,0.0021,605.743081,410.3711022,11.325628942500002,2386.3962902000003,88464.386,83184.598,171648.984,222.666,True
PRY,2008,101875933.0,10.29943063,18.50527403,5.520754304,0.465690999,88.97409139,143.4661034,37.93710027,3.200100048,34.791149963,273.5773951080001,3091.1079999999997,2990.188,6081.295999999999,15.307,True
PER,2008,1336708050.0,4.096869701,3.183048556,27.24428993,1.2219018320000001,167.6320885,116.8830956,886.7391137,39.77010046,35.746110019,1211.02439826,14246.854,14315.466999999999,28562.321,22.314,False
PHL,2008,2069144944.0,3.308861882,14.14390689,8.610635832,0.522588983,428.97913439999996,1645.623025,887.9900902,53.89309774,26.585993586999997,3016.48534734,45796.009000000005,45105.958,90901.96699999999,304.866,True
RUS,2008,85554720858.0,14.33203791,18.08499241,26.99543128,1.264941429,2929.533801,3317.510706,4389.309479,205.672558,60.677403029,10842.026544,66499.911,76748.853,143248.764,8.747,False
SAU,2008,8768554275.0,3.804824289,0.000694582,36.54134411,4.697008218,141.0001,0.0231,1077.171121,138.4590996,45.043871198999994,1356.6534206000001,14517.098999999998,11371.436000000002,25888.535,12.043,True
CHE,2008,2546548288.0,15.46166172,25.94487948,13.96712944,1.3893920030000002,168.88801809999998,254.3301029,121.35710230000001,12.07210029,56.763062643,556.64732359,3744.0159999999996,3878.81,7622.826,192.905,False
THA,2008,4313215121.0,1.8085145519999999,10.30977337,8.333834146000001,0.031474405,171.927102,879.5790795,630.2060326000001,2.380100114,20.483596473000002,1684.092314214,32650.959,33880.021,66530.98,130.226,False
TUR,2008,6331389600.0,3.726147843,2.10392e-06,13.078027699999998,3.999714748,374.95710069999996,0.00018999999999999998,1046.8371359999999,320.15912710000003,20.80389239492,1741.9535537999998,34634.725,35783.887,70418.61200000001,91.49700000000001,False
UKR,2008,23391411721.0,7.584926984,13.50222264,20.43802246,0.326116764,500.45813830000003,799.5121239,1072.681008,17.11610113,41.851288847999996,2389.76737133,21336.532000000003,24822.177000000003,46158.709,79.67699999999999,False
GBR,2008,72984410472.0,11.96182899,17.14201268,22.57775309,5.278048561,1060.778771,1364.245343,1592.660898,372.31966919999996,56.959643321,4390.0046812,30491.502999999997,31653.595,62145.098,256.872,False
USA,2008,350000000000.0,28.720723200000002,22.66208754,46.62855283,0.45096137799999997,12447.318009999999,8814.217515999999,16074.879219999999,155.4658946,98.462324948,37491.88064059999,149828.894,153657.128,303486.022,33.177,False
VNM,2008,1595445128.0,4.198936468,25.07084785,7.936196441,0.11234061599999999,520.1150901999999,2786.9720239999997,781.9661034,11.06910024,37.318321375,4100.12231784,42820.602,43422.822,86243.424,278.142,False
ZAF,2009,33019042498.0,11.10556977,3.298643325,27.73227963,3.199079353,808.6570824,215.55710679999999,1606.29197,185.29509819999998,45.335572078000006,2815.8012574000004,505085.799,507959.92600000004,1013045.725,34.169000000000004,False
ZAF,2009,33019042498.0,11.10556977,3.298643325,27.73227963,3.199079353,808.6570824,215.55710679999999,1606.29197,185.29509819999998,45.335572078000006,2815.8012574000004,24900.459,25576.554,50477.013,41.61,False
ZAF,2009,16040766850.0,11.10556977,3.298643325,27.73227963,3.199079353,808.6570824,215.55710679999999,1606.29197,185.29509819999998,45.335572078000006,2815.8012574000004,505085.799,507959.92600000004,1013045.725,34.169000000000004,False
ZAF,2009,16040766850.0,11.10556977,3.298643325,27.73227963,3.199079353,808.6570824,215.55710679999999,1606.29197,185.29509819999998,45.335572078000006,2815.8012574000004,24900.459,25576.554,50477.013,41.61,False
ARG,2009,6400539263.0,46.70195238,6.365372369,29.50243095,1.030422078,2722.01709,332.9531,1367.8201,47.77342018,83.600177777,4470.56371018,19692.182,20790.604,40482.786,14.793,False
AUS,2009,14121579085.0,23.46654196,19.89825423,33.59665901,10.33917904,728.7715632000001,554.57557,829.9535387999999,255.4134394,87.30063424000001,2368.7141113999996,10877.473,10873.378999999999,21750.852000000003,2.8310000000000004,True
BRA,2009,10414397136.0,25.54030569,10.59774035,30.04000469,0.5209088270000001,7111.004737,2648.022002,6653.04163,115.36709609999998,66.698959557,16527.4354651,95674.549,98211.95599999999,193886.505,23.197,False
CAN,2009,27400162036.0,20.40741399,18.45777086,31.63796551,1.0120467309999999,985.0901,799.5961,1214.8198949999999,38.8601,71.515197091,3038.3661949999996,16741.973,17004.12,33746.093,3.7110000000000003,False
CHL,2009,2013836290.0,14.69762179,17.21419772,27.46616909,0.558873437,353.36109239999996,371.41709219999996,525.2730492,10.68809973,59.936862037000004,1260.7393335299998,8310.124,8576.06,16886.183999999997,22.711,False
CHN,2009,124000000000.0,3.219773529,28.41689146,10.70290082,2.537895677,6219.075784000001,49258.42588,16444.37577,3899.3270039999998,44.877461486,75821.204438,699470.312,661699.098,1361169.41,144.987,True
COL,2009,2453609479.0,10.89259083,3.1018361010000004,20.5719736,0.231743139,706.7140893,180.6071099,1061.705056,11.96010004,34.79814367,1960.98635524,21928.84,22821.214,44750.054000000004,40.334,False
EGY,2009,3903609734.0,8.549021525,0.008106928000000001,8.924029926000001,1.551954929,1007.136086,0.857099993,836.2731102999999,145.4340905,19.033113308,1989.7003867929998,40976.505,40158.284,81134.789,81.506,True
ETH,2009,125375432.0,2.90722651,0.015387916000000001,0.51942167,1.48638239,354.7491234,1.6851000619999998,50.41710363,144.2741021,4.928418486,551.125429192,42517.094000000005,42716.829000000005,85233.92300000001,85.234,False
IND,2009,31730872573.0,1.093679785,0.243496063,1.536168733,0.518204031,1897.175271,379.0640954,2119.686135,715.0450829,3.3915486120000002,5110.9705843,633583.576,584142.6410000001,1217726.217,409.569,True
IDN,2009,8410536027.0,1.557097797,0.652684347,5.271805511,0.47406469,532.3950585,200.2740868,1433.814187,128.93508229999998,7.955652345,2295.4184146,120149.067,118471.487,238620.55399999997,131.72,True
ISR,2009,1682208154.0,17.85450586,2.112308836,63.41856568,1.5257469540000002,185.378106,19.68210111,523.7721337,12.60110079,84.91112733,741.4334416,3549.375,3640.6620000000003,7190.036999999999,332.25699999999995,False
JPN,2009,52318264713.0,6.491157789,14.15768094,13.68097843,0.269955588,1192.209243,2333.5971,1998.7701,39.4401,34.599772747,5564.016543,62900.473,65654.723,128555.196,352.63599999999997,False
KAZ,2009,10271586716.0,19.59941778,6.68406112,10.29672797,7.3431249439999995,453.14310539999997,138.6870965,189.3680962,135.04810419999998,43.923331813999994,916.2464023,7749.87,8293.145,16043.015,5.943,False
MYS,2009,3307206260.0,4.558015942,5.852366021,37.64499373,0.655124653,179.7511071,207.1241082,1180.9141630000001,20.55109869,48.710500346,1588.34047699,14296.75,13438.288,27735.037999999997,84.416,True
